Nt,BT,Time
"Stock Price: 50, Strike Price: 50, Interest Rate: 0.1, Volatility: 0.4, Period: 0.4167, BlackScholes Value: 4.076100608769622",,
763,4.077667594927025,119249.10545349121
764,4.074434070528692,120007.99179077148
765,4.077663497610138,119881.86836242676
766,4.074438421090232,120213.03176879883
767,4.07765942166325,120585.91842651367
768,4.074442748998803,120685.81581115723
769,4.0776553669206566,121091.12739562988
770,4.074447054425318,121644.0200805664
771,4.077651333217393,121783.97178649902
772,4.0744513375505536,122047.18589782715
773,4.077647320393881,122531.17561340332
774,4.074455598542326,122754.09698486328
775,4.077643328279484,123656.03446960449
776,4.074459837575508,123805.99975585938
777,4.0776393567228135,123530.14945983887
778,4.074464054817442,124109.02976989746
779,4.077635405560765,124348.16360473633
780,4.074468250434676,124844.07424926758
781,4.07763147464001,125399.82795715332
782,4.074472424594024,125295.16220092773
783,4.0776275638013795,125666.85676574707
784,4.0744765774615335,126259.08851623535
785,4.0776236728928135,126646.9955444336
786,4.074480709197114,126813.17329406738
787,4.07761980176607,127098.08349609375
788,4.074484819964287,127435.92262268066
789,4.077615950267178,128271.81816101074
790,4.0744889099194115,127541.06521606445
791,4.077612118246393,128113.2698059082
792,4.074492979218936,128727.19764709473
793,4.077608305556507,128647.0890045166
794,4.074497028026974,129346.13227844238
795,4.077604512055686,129653.6922454834
796,4.074501056487972,130625.24795532227
797,4.077600737596025,130672.21641540527
798,4.0745050647620955,130810.97602844238
799,4.077596982035044,130974.05433654785
800,4.074509052997268,131580.82962036133
801,4.077593245229842,132736.9213104248
802,4.074513021344402,133945.94192504883
803,4.077589527038646,134135.96153259277
804,4.07451696995206,132798.9101409912
805,4.077585827330073,132818.93730163574
806,4.074520898963625,133513.9274597168
807,4.077582145961414,132030.01022338867
808,4.074524808531675,133386.13510131836
809,4.07757848279859,134785.65216064453
810,4.074528698794174,134927.74963378906
811,4.077574837704013,136648.89335632324
812,4.074532569894867,137616.8727874756
813,4.0775712105465844,135491.13273620605
814,4.074536421976724,135977.02980041504
815,4.077567601191282,136351.8238067627
816,4.074540255179784,136978.1494140625
817,4.077564009511829,137215.13748168945
818,4.074544069638989,137357.7117919922
819,4.077560435378297,137904.88243103027
820,4.074547865495992,138074.8748779297
821,4.077556878658089,138684.74960327148
822,4.074551642887376,138763.1893157959
823,4.077553339227616,139151.81159973145
824,4.074555401939855,139415.02571105957
825,4.077549816961176,139606.95266723633
826,4.074559142794587,140345.81184387207
827,4.077546311731841,140308.85696411133
828,4.074562865577848,141081.8099975586
829,4.077542823418984,141085.86311340332
830,4.074566570421187,141681.90956115723
831,4.0775393519010565,142251.96838378906
832,4.0745702574597695,142690.18173217773
833,4.077535897053307,143205.8811187744
834,4.0745739268149,142701.1489868164
835,4.077532458758542,144731.99844360352
836,4.074577578617319,143616.9147491455
837,4.07752903689914,143628.12042236328
838,4.074581212988783,144396.0666656494
839,4.077525631352589,144524.09744262695
840,4.074584830060619,145430.8032989502
841,4.07752224200752,145539.7605895996
842,4.074588429948842,145784.1396331787
843,4.077518868750335,145919.0845489502
844,4.074592012779337,146679.87823486328
845,4.07751551145864,146818.1610107422
846,4.074595578669709,147201.0612487793
847,4.07751217002522,147899.86610412598
848,4.074599127745763,147822.85690307617
849,4.077508844337431,148272.99118041992
850,4.074602660118821,148559.8087310791
851,4.077505534286431,148885.96534729004
852,4.074606175915243,149250.03051757812
853,4.077502239755965,149621.00982666016
854,4.074609675245313,149960.99472045898
855,4.077498960639299,149916.8872833252
856,4.074613158222885,150360.107421875
857,4.077495696832288,151094.91348266602
858,4.0746166249683595,151334.04731750488
859,4.077492448223683,151933.9084625244
860,4.074620075591628,152843.71376037598
861,4.077489214710673,152781.96334838867
862,4.0746235102028265,153303.1463623047
863,4.077485996187508,153401.13639831543
864,4.07462692891706,153908.96797180176
865,4.077482792551855,153863.19160461426
866,4.074630331842227,154409.88540649414
867,4.0774796036925105,155002.83241271973
868,4.07463371908712,154917.95539855957
869,4.07747642951992,155447.95989990234
870,4.074637090760117,155786.99111938477
871,4.0774732699208815,155882.8353881836
872,4.074640446970805,156974.79248046875
873,4.07747012480503,157338.85765075684
874,4.074643787825368,157178.8787841797
875,4.077466994066668,157740.11611938477
876,4.074647113422366,157845.97396850586
877,4.077463877609649,158322.09587097168
878,4.074650423872979,158733.12950134277
879,4.077460775334219,159261.94190979004
880,4.074653719278968,159514.9040222168
881,4.077457687148929,159442.90161132812
882,4.074656999744351,160380.12504577637
883,4.0774546129562514,160408.73527526855
884,4.074660265363578,161035.06088256836
885,4.077451552657643,161100.1491546631
886,4.07466351624408,161726.2363433838
887,4.0774485061626615,161851.8829345703
888,4.074666752479713,162436.24687194824
889,4.0774454733757315,162632.94219970703
890,4.07466997417609,163158.17832946777
891,4.077442454206224,163291.21589660645
892,4.074673181426916,163933.99238586426
893,4.077439448561752,164224.86305236816
894,4.074676374328959,164732.2177886963
895,4.077436456353483,165066.95747375488
896,4.074679552978602,165195.94192504883
897,4.077433477486691,165929.79431152344
898,4.074682717470359,166254.04357910156
899,4.077430511877939,166290.0447845459
900,4.074685867904995,167128.0860900879
901,4.077427559436134,167284.0118408203
902,4.074689004366292,167606.11534118652
903,4.077424620076814,168068.88580322266
904,4.074692126950863,169307.23190307617
905,4.077421693708397,169111.967086792
906,4.074695235749643,169254.06455993652
907,4.077418780250366,169379.94956970215
908,4.074698330858037,169743.06106567383
909,4.0774158796106805,170550.10795593262
910,4.074701412366024,171368.83735656738
911,4.077412991709797,170882.9402923584
912,4.074704480358372,171988.96408081055
913,4.077410116465889,171864.03274536133
914,4.074707534921795,172566.89071655273
915,4.077407253788256,172755.00297546387
916,4.074710576154195,173250.67520141602
917,4.077404403600648,173644.7811126709
918,4.074713604133177,174044.84748840332
919,4.077401565822527,174003.83949279785
920,4.074716618950581,174394.8459625244
921,4.077398740370519,175359.96437072754
922,4.074719620688202,175357.10334777832
923,4.0773959271614455,175606.96601867676
924,4.07472260943448,175945.04356384277
925,4.077393126123162,176431.17904663086
926,4.074725585272508,176539.18266296387
927,4.07739033716796,177483.08181762695
928,4.074728548286804,177726.98402404785
929,4.077387560228128,178192.138671875
930,4.074731498557602,178384.06562805176
931,4.077384795216664,178483.9630126953
932,4.074734436166195,179452.89611816406
933,4.077382042062478,179842.2336578369
934,4.074737361197584,179729.93850708008
935,4.077379300689017,180550.09841918945
936,4.074740273728412,180732.01179504395
937,4.077376571019113,180970.1919555664
938,4.074743173843649,181563.8542175293
939,4.077373852978096,182051.1817932129
940,4.074746061618931,182148.93341064453
941,4.077371146490018,182619.0948486328
942,4.074748937133188,182959.31816101074
943,4.077368451487022,183573.00758361816
944,4.074751800460433,184573.88877868652
945,4.077365767890844,184431.0760498047
946,4.074754651688091,185055.97114562988
947,4.077363095634041,185824.15580749512
948,4.0747574908847515,185902.11868286133
949,4.077360434639848,186097.1450805664
950,4.074760318126699,186165.09437561035
951,4.077357784837765,187132.8353881836
952,4.074763133493204,187023.87809753418
953,4.077355146163855,187433.00437927246
954,4.074765937056921,188131.09397888184
955,4.0773525185399055,188561.91635131836
956,4.074768728890641,188894.03343200684
957,4.077349901901861,188963.8900756836
958,4.074771509069446,190049.1714477539
959,4.077347296177399,189773.0827331543
960,4.074774277666122,191280.84182739258
961,4.0773447013015645,190829.03861999512
962,4.074777034754846,190889.1201019287
963,4.077342117202188,191508.05473327637
964,4.074779780401866,191619.1577911377
965,4.077339543819605,192154.1690826416
966,4.074782514680234,192483.66355895996
967,4.077336981077774,194706.91680908203
968,4.07478523766316,193425.89378356934
969,4.077334428921481,193626.16539001465
970,4.074787949416233,194118.26133728027
971,4.077331887278601,195566.17736816406
972,4.074790650012935,198454.1416168213
973,4.0773293560855635,195580.24406433105
974,4.0747933395212375,195683.24089050293
975,4.077326835277771,196285.00938415527
976,4.074796018007316,198233.12759399414
977,4.077324324789497,197073.93646240234
978,4.074798685544186,197644.9489593506
979,4.077321824564661,198245.04852294922
980,4.074801342188016,198390.24543762207
981,4.077319334531715,199462.890625
982,4.074803988014474,199751.8539428711
983,4.077316854631669,201908.11157226562
984,4.074806623088613,202329.8740386963
985,4.077314384809146,200483.0837249756
986,4.074809247469157,200955.15251159668
987,4.077311924990417,201368.0934906006
988,4.074811861230007,201456.30836486816
989,4.077309475128068,202823.16207885742
990,4.074814464430232,205549.955368042
991,4.0773070351520175,203073.74000549316
992,4.074817057138496,203608.75129699707
993,4.077304605004869,203869.10438537598
994,4.074819639410791,204590.7974243164
995,4.077302184629438,204995.63217163086
996,4.074822211315827,205389.97650146484
997,4.077299773964726,206003.90434265137
998,4.074824772912094,206241.84608459473
999,4.077297372954422,207218.88542175293
1000,4.0748273242652076,208285.09330749512
1001,4.0772949815363395,207564.115524292
